id,pred,,
comment_5463,0,0,TRUE
comment_5464,1,0,FALSE
comment_5465,1,1,TRUE
comment_5466,0,0,TRUE
comment_5467,1,1,TRUE
comment_5468,0,0,TRUE
comment_5469,1,1,TRUE
comment_5470,0,0,TRUE
comment_5471,1,1,TRUE
comment_5472,1,1,TRUE
comment_5473,0,0,TRUE
comment_5474,0,0,TRUE
comment_5475,0,1,FALSE
comment_5476,0,0,TRUE
comment_5477,0,0,TRUE
comment_5478,1,1,TRUE
comment_5479,0,0,TRUE
comment_5480,0,0,TRUE
comment_5481,0,0,TRUE
comment_5482,0,0,TRUE
comment_5483,0,1,FALSE
comment_5484,1,1,TRUE
comment_5485,1,1,TRUE
comment_5486,0,0,TRUE
comment_5487,1,1,TRUE
comment_5488,1,1,TRUE
comment_5489,0,0,TRUE
comment_5490,1,1,TRUE
comment_5491,0,0,TRUE
comment_5492,0,0,TRUE
comment_5493,1,1,TRUE
comment_5494,0,0,TRUE
comment_5495,0,0,TRUE
comment_5496,1,1,TRUE
comment_5497,0,1,FALSE
comment_5498,0,1,FALSE
comment_5499,0,0,TRUE
comment_5500,0,0,TRUE
comment_5501,0,0,TRUE
comment_5502,1,0,FALSE
comment_5503,1,1,TRUE
comment_5504,1,1,TRUE
comment_5505,1,1,TRUE
comment_5506,0,0,TRUE
comment_5507,0,0,TRUE
comment_5508,0,0,TRUE
comment_5509,1,1,TRUE
comment_5510,0,0,TRUE
comment_5511,0,0,TRUE
comment_5512,0,0,TRUE
comment_5513,0,0,TRUE
comment_5514,1,1,TRUE
comment_5515,1,1,TRUE
comment_5516,1,1,TRUE
comment_5517,1,1,TRUE
comment_5518,1,1,TRUE
comment_5519,0,0,TRUE
comment_5520,0,0,TRUE
comment_5521,0,0,TRUE
comment_5522,0,0,TRUE
comment_5523,0,0,TRUE
comment_5524,0,0,TRUE
comment_5525,1,1,TRUE
comment_5526,0,0,TRUE
comment_5527,1,1,TRUE
comment_5528,0,1,FALSE
comment_5529,0,0,TRUE
comment_5530,1,1,TRUE
comment_5531,1,1,TRUE
comment_5532,1,1,TRUE
comment_5533,0,0,TRUE
comment_5534,0,0,TRUE
comment_5535,0,0,TRUE
comment_5536,0,0,TRUE
comment_5537,0,0,TRUE
comment_5538,1,1,TRUE
comment_5539,0,0,TRUE
comment_5540,0,0,TRUE
comment_5541,1,1,TRUE
comment_5542,1,1,TRUE
comment_5543,0,0,TRUE
comment_5544,0,1,FALSE
comment_5545,1,1,TRUE
comment_5546,1,1,TRUE
comment_5547,1,1,TRUE
comment_5548,1,1,TRUE
comment_5549,0,0,TRUE
comment_5550,1,1,TRUE
comment_5551,1,1,TRUE
comment_5552,0,0,TRUE
comment_5553,0,0,TRUE
comment_5554,1,1,TRUE
comment_5555,0,0,TRUE
comment_5556,0,0,TRUE
comment_5557,0,0,TRUE
comment_5558,0,0,TRUE
comment_5559,1,1,TRUE
comment_5560,1,1,TRUE
comment_5561,0,0,TRUE
comment_5562,1,1,TRUE
comment_5563,1,1,TRUE
comment_5564,0,0,TRUE
comment_5565,0,0,TRUE
comment_5566,0,0,TRUE
comment_5567,0,0,TRUE
comment_5568,0,0,TRUE
comment_5569,1,1,TRUE
comment_5570,1,1,TRUE
comment_5571,1,1,TRUE
comment_5572,0,0,TRUE
comment_5573,1,1,TRUE
comment_5574,1,1,TRUE
comment_5575,1,1,TRUE
comment_5576,1,1,TRUE
comment_5577,0,0,TRUE
comment_5578,1,1,TRUE
comment_5579,0,0,TRUE
comment_5580,1,0,FALSE
comment_5581,0,0,TRUE
comment_5582,0,0,TRUE
comment_5583,0,0,TRUE
comment_5584,1,1,TRUE
comment_5585,0,0,TRUE
comment_5586,1,1,TRUE
comment_5587,1,1,TRUE
comment_5588,0,0,TRUE
comment_5589,1,1,TRUE
comment_5590,0,0,TRUE
comment_5591,1,1,TRUE
comment_5592,0,0,TRUE
comment_5593,0,0,TRUE
comment_5594,0,0,TRUE
comment_5595,0,1,FALSE
comment_5596,0,0,TRUE
comment_5597,0,0,TRUE
comment_5598,0,0,TRUE
comment_5599,0,0,TRUE
comment_5600,0,0,TRUE
comment_5601,0,0,TRUE
comment_5602,1,1,TRUE
comment_5603,1,1,TRUE
comment_5604,0,0,TRUE
comment_5605,0,0,TRUE
comment_5606,1,1,TRUE
comment_5607,1,0,FALSE
comment_5608,0,1,FALSE
comment_5609,0,0,TRUE
comment_5610,0,0,TRUE
comment_5611,1,1,TRUE
comment_5612,1,1,TRUE
comment_5613,0,0,TRUE
comment_5614,0,0,TRUE
comment_5615,0,0,TRUE
comment_5616,1,0,FALSE
comment_5617,0,0,TRUE
comment_5618,1,1,TRUE
comment_5619,1,1,TRUE
comment_5620,0,0,TRUE
comment_5621,1,1,TRUE
comment_5622,0,0,TRUE
comment_5623,0,0,TRUE
comment_5624,1,1,TRUE
comment_5625,1,1,TRUE
comment_5626,1,1,TRUE
comment_5627,1,0,FALSE
comment_5628,0,0,TRUE
comment_5629,0,1,FALSE
comment_5630,1,1,TRUE
comment_5631,0,0,TRUE
comment_5632,0,0,TRUE
comment_5633,0,0,TRUE
comment_5634,1,1,TRUE
comment_5635,1,1,TRUE
comment_5636,0,0,TRUE
comment_5637,0,0,TRUE
comment_5638,0,0,TRUE
comment_5639,0,0,TRUE
comment_5640,1,1,TRUE
comment_5641,0,0,TRUE
comment_5642,1,1,TRUE
comment_5643,1,1,TRUE
comment_5644,1,1,TRUE
comment_5645,0,0,TRUE
comment_5646,0,0,TRUE
comment_5647,1,1,TRUE
comment_5648,0,0,TRUE
comment_5649,1,1,TRUE
comment_5650,0,1,FALSE
comment_5651,0,0,TRUE
comment_5652,1,1,TRUE
comment_5653,0,0,TRUE
comment_5654,0,1,FALSE
comment_5655,0,0,TRUE
comment_5656,1,1,TRUE
comment_5657,0,1,FALSE
comment_5658,0,0,TRUE
comment_5659,0,1,FALSE
comment_5660,0,0,TRUE
comment_5661,0,0,TRUE
comment_5662,0,0,TRUE
comment_5663,0,0,TRUE
comment_5664,0,1,FALSE
comment_5665,1,1,TRUE
comment_5666,1,1,TRUE
comment_5667,0,0,TRUE
comment_5668,0,0,TRUE
comment_5669,1,1,TRUE
comment_5670,1,1,TRUE
comment_5671,1,1,TRUE
comment_5672,1,1,TRUE
comment_5673,1,1,TRUE
comment_5674,1,1,TRUE
comment_5675,1,1,TRUE
comment_5676,1,1,TRUE
comment_5677,0,0,TRUE
comment_5678,1,1,TRUE
comment_5679,0,0,TRUE
comment_5680,0,0,TRUE
comment_5681,1,1,TRUE
comment_5682,0,0,TRUE
comment_5683,1,1,TRUE
comment_5684,1,0,FALSE
comment_5685,1,1,TRUE
comment_5686,0,0,TRUE
comment_5687,0,0,TRUE
comment_5688,0,0,TRUE
comment_5689,0,0,TRUE
comment_5690,1,1,TRUE
comment_5691,1,1,TRUE
comment_5692,0,0,TRUE
comment_5693,1,1,TRUE
comment_5694,0,0,TRUE
comment_5695,1,1,TRUE
comment_5696,0,1,FALSE
comment_5697,0,0,TRUE
comment_5698,0,0,TRUE
comment_5699,0,0,TRUE
comment_5700,1,1,TRUE
comment_5701,1,1,TRUE
comment_5702,1,1,TRUE
comment_5703,0,0,TRUE
comment_5704,1,1,TRUE
comment_5705,0,0,TRUE
comment_5706,0,0,TRUE
comment_5707,1,1,TRUE
comment_5708,0,1,FALSE
comment_5709,0,0,TRUE
comment_5710,0,0,TRUE
comment_5711,0,0,TRUE
comment_5712,1,1,TRUE
comment_5713,0,1,FALSE
comment_5714,1,1,TRUE
comment_5715,0,1,FALSE
comment_5716,0,0,TRUE
comment_5717,1,1,TRUE
comment_5718,1,1,TRUE
comment_5719,1,1,TRUE
comment_5720,0,0,TRUE
comment_5721,1,1,TRUE
comment_5722,0,0,TRUE
comment_5723,1,1,TRUE
comment_5724,0,0,TRUE
comment_5725,1,1,TRUE
comment_5726,1,1,TRUE
comment_5727,1,1,TRUE
comment_5728,0,0,TRUE
comment_5729,0,0,TRUE
comment_5730,0,0,TRUE
comment_5731,1,1,TRUE
comment_5732,0,0,TRUE
comment_5733,1,1,TRUE
comment_5734,1,0,FALSE
comment_5735,1,1,TRUE
comment_5736,0,0,TRUE
comment_5737,0,0,TRUE
comment_5738,0,0,TRUE
comment_5739,0,0,TRUE
comment_5740,0,0,TRUE
comment_5741,1,1,TRUE
comment_5742,1,1,TRUE
comment_5743,0,0,TRUE
comment_5744,1,1,TRUE
comment_5745,1,1,TRUE
comment_5746,0,1,FALSE
comment_5747,0,0,TRUE
comment_5748,1,1,TRUE
comment_5749,1,1,TRUE
comment_5750,0,0,TRUE
comment_5751,1,1,TRUE
comment_5752,0,0,TRUE
comment_5753,1,1,TRUE
comment_5754,1,1,TRUE
comment_5755,0,0,TRUE
comment_5756,1,1,TRUE
comment_5757,0,1,FALSE
comment_5758,0,1,FALSE
comment_5759,0,0,TRUE
comment_5760,0,0,TRUE
comment_5761,0,0,TRUE
comment_5762,1,1,TRUE
comment_5763,1,1,TRUE
comment_5764,0,0,TRUE
comment_5765,1,1,TRUE
comment_5766,0,0,TRUE
comment_5767,0,0,TRUE
comment_5768,0,0,TRUE
comment_5769,1,1,TRUE
comment_5770,1,1,TRUE
comment_5771,0,0,TRUE
comment_5772,1,1,TRUE
comment_5773,0,0,TRUE
comment_5774,0,0,TRUE
comment_5775,0,0,TRUE
comment_5776,1,1,TRUE
comment_5777,0,1,FALSE
comment_5778,0,0,TRUE
comment_5779,0,1,FALSE
comment_5780,1,1,TRUE
comment_5781,1,1,TRUE
comment_5782,1,1,TRUE
comment_5783,1,1,TRUE
comment_5784,1,1,TRUE
comment_5785,1,1,TRUE
comment_5786,0,0,TRUE
comment_5787,0,0,TRUE
comment_5788,1,1,TRUE
comment_5789,0,0,TRUE
comment_5790,1,1,TRUE
comment_5791,1,1,TRUE
comment_5792,0,0,TRUE
comment_5793,0,0,TRUE
comment_5794,1,1,TRUE
comment_5795,1,1,TRUE
comment_5796,0,0,TRUE
comment_5797,1,1,TRUE
comment_5798,0,0,TRUE
comment_5799,1,1,TRUE
comment_5800,0,0,TRUE
comment_5801,1,1,TRUE
comment_5802,1,1,TRUE
comment_5803,0,0,TRUE
comment_5804,0,0,TRUE
comment_5805,0,1,FALSE
comment_5806,1,1,TRUE
comment_5807,0,1,FALSE
comment_5808,0,0,TRUE
comment_5809,0,1,FALSE
comment_5810,0,0,TRUE
comment_5811,1,1,TRUE
comment_5812,0,0,TRUE
comment_5813,0,0,TRUE
comment_5814,1,1,TRUE
comment_5815,0,0,TRUE
comment_5816,1,1,TRUE
comment_5817,0,0,TRUE
comment_5818,1,0,FALSE
comment_5819,1,1,TRUE
comment_5820,0,0,TRUE
comment_5821,1,1,TRUE
comment_5822,0,0,TRUE
comment_5823,1,1,TRUE
comment_5824,0,0,TRUE
comment_5825,1,1,TRUE
comment_5826,1,1,TRUE
comment_5827,1,1,TRUE
comment_5828,0,0,TRUE
comment_5829,1,1,TRUE
comment_5830,0,0,TRUE
comment_5831,1,1,TRUE
comment_5832,0,0,TRUE
comment_5833,1,1,TRUE
comment_5834,1,1,TRUE
comment_5835,1,1,TRUE
comment_5836,1,1,TRUE
comment_5837,0,0,TRUE
comment_5838,0,1,FALSE
comment_5839,0,0,TRUE
comment_5840,1,1,TRUE
comment_5841,0,0,TRUE
comment_5842,0,0,TRUE
comment_5843,0,0,TRUE
comment_5844,1,1,TRUE
comment_5845,0,0,TRUE
comment_5846,1,1,TRUE
comment_5847,1,1,TRUE
comment_5848,0,0,TRUE
comment_5849,1,1,TRUE
comment_5850,1,1,TRUE
comment_5851,1,1,TRUE
comment_5852,1,1,TRUE
comment_5853,1,1,TRUE
comment_5854,1,1,TRUE
comment_5855,0,0,TRUE
comment_5856,0,0,TRUE
comment_5857,0,0,TRUE
comment_5858,1,1,TRUE
comment_5859,1,1,TRUE
comment_5860,1,1,TRUE
comment_5861,1,1,TRUE
comment_5862,1,1,TRUE
comment_5863,0,0,TRUE
comment_5864,0,0,TRUE
comment_5865,1,1,TRUE
comment_5866,0,0,TRUE
comment_5867,0,0,TRUE
comment_5868,1,1,TRUE
comment_5869,1,1,TRUE
comment_5870,0,0,TRUE
comment_5871,1,1,TRUE
comment_5872,0,0,TRUE
comment_5873,0,0,TRUE
comment_5874,1,1,TRUE
comment_5875,1,1,TRUE
comment_5876,0,1,FALSE
comment_5877,0,0,TRUE
comment_5878,1,1,TRUE
comment_5879,1,1,TRUE
comment_5880,1,1,TRUE
comment_5881,1,1,TRUE
comment_5882,1,1,TRUE
comment_5883,0,0,TRUE
comment_5884,1,1,TRUE
comment_5885,1,1,TRUE
comment_5886,0,0,TRUE
comment_5887,1,1,TRUE
comment_5888,1,0,FALSE
comment_5889,0,0,TRUE
comment_5890,1,1,TRUE
comment_5891,1,1,TRUE
comment_5892,1,1,TRUE
comment_5893,1,1,TRUE
comment_5894,1,1,TRUE
comment_5895,1,1,TRUE
comment_5896,1,1,TRUE
comment_5897,0,0,TRUE
comment_5898,0,0,TRUE
comment_5899,0,1,FALSE
comment_5900,0,0,TRUE
comment_5901,0,0,TRUE
comment_5902,1,1,TRUE
comment_5903,1,1,TRUE
comment_5904,1,1,TRUE
comment_5905,0,0,TRUE
comment_5906,0,0,TRUE
comment_5907,1,1,TRUE
comment_5908,0,0,TRUE
comment_5909,1,1,TRUE
comment_5910,0,0,TRUE
comment_5911,0,0,TRUE
comment_5912,0,0,TRUE
comment_5913,1,1,TRUE
comment_5914,1,1,TRUE
comment_5915,1,1,TRUE
comment_5916,0,1,FALSE
comment_5917,0,0,TRUE
comment_5918,0,0,TRUE
comment_5919,0,0,TRUE
comment_5920,0,0,TRUE
comment_5921,0,0,TRUE
comment_5922,0,0,TRUE
comment_5923,1,1,TRUE
comment_5924,1,1,TRUE
comment_5925,1,1,TRUE
comment_5926,1,1,TRUE
comment_5927,0,0,TRUE
comment_5928,0,0,TRUE
comment_5929,0,1,FALSE
comment_5930,1,1,TRUE
comment_5931,1,1,TRUE
comment_5932,0,0,TRUE
comment_5933,0,1,FALSE
comment_5934,1,1,TRUE
comment_5935,1,1,TRUE
comment_5936,0,1,FALSE
comment_5937,0,0,TRUE
comment_5938,1,0,FALSE
comment_5939,0,0,TRUE
comment_5940,1,1,TRUE
comment_5941,0,0,TRUE
comment_5942,1,1,TRUE
comment_5943,0,0,TRUE
comment_5944,1,1,TRUE
comment_5945,1,1,TRUE
comment_5946,0,0,TRUE
comment_5947,0,0,TRUE
comment_5948,1,1,TRUE
comment_5949,0,0,TRUE
comment_5950,0,0,TRUE
comment_5951,1,1,TRUE
comment_5952,1,0,FALSE
comment_5953,0,0,TRUE
comment_5954,0,1,FALSE
comment_5955,0,0,TRUE
comment_5956,1,1,TRUE
comment_5957,1,1,TRUE
comment_5958,0,0,TRUE
comment_5959,1,1,TRUE
comment_5960,0,1,FALSE
comment_5961,0,0,TRUE
comment_5962,0,0,TRUE
comment_5963,0,0,TRUE
comment_5964,0,0,TRUE
comment_5965,1,1,TRUE
comment_5966,1,1,TRUE
comment_5967,1,1,TRUE
comment_5968,1,1,TRUE
comment_5969,1,1,TRUE
comment_5970,0,0,TRUE
comment_5971,0,0,TRUE
comment_5972,0,0,TRUE
comment_5973,0,0,TRUE
comment_5974,0,0,TRUE
comment_5975,1,1,TRUE
comment_5976,0,0,TRUE
comment_5977,0,0,TRUE
comment_5978,0,1,FALSE
comment_5979,1,1,TRUE
comment_5980,1,1,TRUE
comment_5981,0,0,TRUE
comment_5982,0,1,FALSE
comment_5983,1,0,FALSE
comment_5984,1,1,TRUE
comment_5985,1,1,TRUE
comment_5986,1,1,TRUE
comment_5987,1,1,TRUE
comment_5988,0,0,TRUE
comment_5989,1,1,TRUE
comment_5990,0,0,TRUE
comment_5991,1,1,TRUE
comment_5992,0,0,TRUE
comment_5993,0,0,TRUE
comment_5994,1,1,TRUE
comment_5995,0,1,FALSE
comment_5996,0,0,TRUE
comment_5997,0,1,FALSE
comment_5998,0,0,TRUE
comment_5999,0,0,TRUE
